,id
2551,27625
2552,41516
2553,17918
2554,37305
2555,18784
2556,509
2557,1090
2558,24858
2559,15059
2560,55912
2561,12117
2562,11779
2563,41730
2564,84198
2565,100568
2566,13533
2567,62676
2568,817
2569,265966
2570,91598
2571,14283
2572,37135
2573,2275
2574,68426
2575,24137
2576,10376
2577,104
2578,15800
2579,9032
2580,13821
2581,9421
2582,55955
2583,67067
2584,6488
2585,9473
2586,8487
2587,10279
2588,125263
2589,2767
2590,78568
2591,2105
2592,1073
2593,10239
2594,10208
2595,2667
2596,48958
2597,345
2598,9825
2599,16158
2600,133575
2601,620
2602,2978
2603,10490
2604,11618
2605,332
2606,1812
2607,8914
2608,9824
2609,4806
2610,33430
2611,247
2612,10056
2613,967
2614,802
2615,3175
2616,147
2617,1628
2618,21185
2619,11120
2620,10136
2621,32060
2622,48686
2623,48259
2624,873
2625,48660
2626,26789
2627,3934
2628,108312
2629,198469
2630,11416
2631,10776
2632,24452
2633,9710
2634,31924
2635,30890
2636,24081
2637,20242
2638,39074
2639,66194
2640,2115
2641,23599
2642,3526
2643,41166
2644,16406
2645,197239
2646,10386
2647,745
2648,913
2649,912
2650,12229
2651,67323
2652,91076
2653,89861
2654,19457
2655,11353
2656,17707
2657,9781
2658,102489
2659,18212
2660,13817
2661,126996
2662,38715
2663,48781
2664,12185
2665,29056
2666,26857
2667,28501
2668,29030
2669,25319
2670,29074
2671,24103
2672,10552
2673,9267
2674,10766
2675,10768
2676,813
2677,2665
2678,9406
2679,11418
2680,11153
2681,14170
2682,2280
2683,11077
2684,28597
2685,22611
2686,39780
2687,10396
2688,9944
2689,850
2690,10154
2691,10342
2692,10366
2693,9349
2694,15122
2695,10494
2696,126152
2697,22314
2698,51679
2699,35813
2700,11037
2701,11955
2702,2038
2703,28737
2704,11963
2705,141489
2706,53761
2707,9096
2708,91893
2709,113273
2710,103793
2711,1911
2712,2900
2713,17709
2714,37718
2715,47144
2716,104896
2717,30964
2718,52366
2719,6373
2720,2162
2721,14578
2722,40694
2723,4338
2724,49184
2725,10307
2726,11601
2727,18621
2728,1075
2729,21719
2730,40879
2731,47951
2732,43832
2733,47697
2734,49792
2735,77064
2736,26522
2737,23761
2738,24097
2739,42114
2740,28295
2741,12105
2742,14
2743,24128
2744,11001
2745,10390
2746,9453
2747,704
2748,35122
2749,142132
2750,24153
2751,11797
2752,18086
2753,124475
2754,17887
2755,10669
2756,11527
2757,42848
2758,40867
2759,1049
2760,28032
2761,11326
2762,28377
2763,10975
2764,10974
2765,10398
2766,2290
2767,24071
2768,62994
2769,60994
2770,16112
2771,32305
2772,14429
2773,15198
2774,6415
2775,24066
2776,21430
2777,10381
2778,171982
2779,42486
2780,60285
2781,5622
2782,10349
2783,42518
2784,29787
2785,9638
2786,10576
2787,12662
2788,61369
2789,11712
2790,12618
2791,13824
2792,226
2793,288772
2794,55107
2795,69851
2796,10388
2797,17198
2798,44857
2799,9346
2800,861
2801,14412
2802,9377
2803,11541
2804,2457
2805,11901
2806,4929
2807,85325
2808,11230
2809,8416
2810,11054
2811,851
2812,24453
2813,18254
2814,56235
2815,20123
2816,16642
2817,2593
2818,42020
2819,3086
2820,16305
2821,32255
2822,48797
2823,19997
2824,3767
2825,17352
2826,535
2827,2731
2828,1654
2829,31043
2830,14831
2831,658
2832,657
2833,646
2834,5689
2835,391
2836,8052
2837,772
2838,65448
2839,65452
2840,31650
2841,73575
2842,302579
2843,550
2844,97537
2845,12220
2846,1610
2847,53151
2848,42881
2849,29064
2850,404
2851,42196
2852,36819
2853,42726
2854,9343
2855,16858
2856,42006
2857,11562
2858,10496
2859,16162
2860,8649
2861,31306
2862,10563
2863,14484
2864,214735
2865,94857
2866,32043
2867,15247
2868,29251
2869,5548
2870,5549
2871,856
2872,38772
2873,699
2874,709
2875,253
2876,13511
2877,660
2878,46798
2879,11377
2880,26149
2881,492
2882,108346
2883,98480
2884,128
2885,46286
2886,8672
2887,8056
2888,2020
2889,9481
2890,9008
2891,14242
2892,16129
2893,104103
2894,11489
2895,28145
2896,51371
2897,18111
2898,31361
2899,11223
2900,16281
2901,16288
2902,1694
2903,476
2904,37094
2905,13555
2906,961
2907,73969
2908,24831
2909,64963
2910,85160
2911,25560
2912,21610
2913,11878
2914,11510
2915,11234
2916,957
2917,11886
2918,37853
2919,62204
2920,11040
2921,21849
2922,1621
2923,14035
2924,40771
2925,40772
2926,40773
2927,11498
2928,11790
2929,29371
2930,276635
2931,47941
2932,29048
2933,19052
2934,21349
2935,1832
2936,10047
2937,10228
2938,47692
2939,18561
2940,144953
2941,37426
2942,51787
2943,11663
2944,13485
2945,9289
2946,9264
2947,18222
2948,124853
2949,11165
2950,4203
2951,24226
2952,88875
2953,11379
2954,29154
2955,2039
2956,77915
2957,11943
2958,11481
2959,2690
2960,20565
2961,27141
2962,10399
2963,90762
2964,2668
2965,36643
2966,99
2967,159569
2968,77010
2969,25898
2970,9647
2971,11787
2972,5156
2973,24276
2974,11953
2975,44662
2976,29005
2977,26371
2978,596
2979,52470
2980,20334
2981,11393
2982,31121
2983,293
2984,10998
2985,12235
2986,36094
2987,9013
2988,11005
2989,59820
2990,2924
2991,177
2992,38557
2993,42087
2994,13681
2995,34760
2996,9946
2997,863
2998,31582
2999,125520
3000,22267
3001,55123
3002,5486
3003,10411
3004,41462
3005,1718
3006,28604
3007,15506
3008,20024
3009,78256
3010,13787
3011,54933
3012,9684
3013,9586
3014,41638
3015,70801
3016,33015
3017,777
3018,21887
3019,5652
3020,19664
3021,32331
3022,76083
3023,32628
3024,32669
3025,18161
3026,31681
3027,33666
3028,32274
3029,10402
3030,497
3031,1715
3032,35118
3033,42739
3034,26162
3035,25188
3036,15515
3037,75888
3038,1439
3039,2277
3040,10137
3041,10387
3042,49948
3043,334
3044,30237
3045,50116
3046,46435
3047,94260
3048,22213
3049,47070
3050,36492
3051,624
3052,26578
3053,415072
3054,43103
3055,43194
3056,9563
3057,1850
3058,926
3059,1213
3060,10471
3061,10400
3062,10397
3063,20761
3064,12524
3065,28216
3066,36773
3067,30814
3068,10219
3069,3558
3070,104878
3071,41276
3072,17908
3073,10384
3074,125317
3075,48233
3076,10236
3077,71067
3078,632
3079,11851
3080,5924
3081,33734
3082,14886
3083,26617
3084,11900
3085,10493
3086,16241
3087,27632
3088,22160
3089,4460
3090,9644
3091,43455
3092,13342
3093,35119
3094,21256
3095,14919
3096,14040
3097,75641
3098,17343
3099,22692
3100,47620
3101,2990
3102,38775
3103,10831
3104,21193
3105,33078
3106,16672
3107,10472
3108,123277
3109,79474
3110,97805
3111,53714
3112,21489
3113,51392
3114,32600
3115,110479
3116,299121
3117,13005
3118,65134
3119,121738
3120,18681
3121,75531
3122,20468
3123,14521
3124,46835
3125,10406
3126,14741
3127,32015
3128,1883
3129,2005
3130,6279
3131,11087
3132,7305
3133,24735
3134,9475
3135,8872
3136,8873
3137,11287
3138,9869
3139,619
3140,9374
3141,11259
3142,8293
3143,11068
3144,1923
3145,10158
3146,10206
3147,11782
3148,10086
3149,9367
3150,9876
3151,10326
3152,16562
3153,9609
3154,12143
3155,4234
3156,9605
3157,8374
3158,29076
3159,80471
3160,49477
3161,121940
3162,28156
3163,113096
3164,106837
3165,24349
3166,27841
3167,1907
3168,15489
3169,15655
3170,68546
3171,36210
3172,279444
3173,77908
3174,22342
3175,96484
3176,30062
3177,62463
3178,25934
3179,101383
3180,14181
3181,10385
3182,2787
3183,2069
3184,61416
3185,79515
3186,14839
3187,42186
3188,28978
3189,901
3190,25010
3191,36208
3192,10098
3193,18264
3194,291861
3195,33374
3196,43368
3197,127602
3198,2155
3199,11004
3200,25212
3201,36048
3202,139
3203,210307
3204,47816
3205,20682
3206,25166
3207,1831
3208,10416
3209,14271
3210,4816
3211,19958
3212,28569
3213,2193
3214,64871
3215,54575
3216,11016
3217,23020
3218,54195
3219,139058
3220,20423
3221,10839
3222,36489
3223,24481
3224,11296
3225,61651
3226,28172
3227,57855
3228,28180
3229,14280
3230,72086
3231,149687
3232,29478
3233,28177
3234,64166
3235,73642
3236,2067
3237,622
3238,110666
3239,28463
3240,12186
3241,20283
3242,5693
3243,287
3244,968
3245,838
3246,16958
3247,3114
3248,31938
3249,12501
3250,22650
3251,31618
3252,42232
3253,15873
3254,26928
3255,68427
3256,25392
3257,67455
3258,22178
3259,48213
3260,35412
3261,43463
3262,59939
3263,159727
3264,244151
3265,8333
3266,19259
3267,820
3268,11718
3269,8989
3270,32031
3271,58048
3272,26827
3273,11157
3274,28370
3275,918
3276,61178
3277,11176
3278,14900
3279,11899
3280,36536
3281,18890
3282,19736
3283,123047
3284,24575
3285,16535
3286,10971
3287,23928
3288,31336
3289,462
3290,9532
3291,117259
3292,78231
3293,2383
3294,25503
3295,53879
3296,1396
3297,11570
3298,1541
3299,150043
3300,17443
3301,8469
3302,27995
3303,36739
3304,925
3305,41823
3306,1713
3307,26170
3308,30547
3309,54825
3310,13939
3311,14373
3312,24873
3313,26263
3314,34746
3315,996
3316,9079
3317,1496
3318,1498
3319,1497
3320,1499
3321,1880
3322,33762
3323,103960
3324,11690
3325,29143
3326,35292
3327,36652
3328,801
3329,104301
3330,11520
3331,1879
3332,2085
3333,13539
3334,16222
3335,109479
3336,17078
3337,37722
3338,75892
3339,33516
3340,99008
3341,9960
3342,3082
3343,49338
3344,2102
3345,52961
3346,12187
3347,24748
3348,990
3349,1908
3350,9764
3351,840
3352,39890
3353,42237
3354,26689
3355,25673
3356,2291
3357,13531
3358,16620
3359,526
3360,13346
3361,243
3362,10501
3363,11478
3364,96167
3365,24212
3366,6644
3367,41038
3368,879
3369,32613
3370,39406
3371,85689
3372,31624
3373,17529
3374,40841
3375,118098
3376,1793
3377,11327
3378,1700
3379,54087
3380,34322
3381,41659
3382,593
3383,10774
3384,10083
3385,29786
3386,11356
3387,10747
3388,38809
3389,10559
3390,20697
3391,2621
3392,10479
3393,125709
3394,49721
3395,2006
3396,184885
3397,46625
3398,17339
3399,26879
3400,11305
3401,48211
3402,28975
3403,13665
3404,12309
3405,1552
3406,106
3407,10333
3408,11027
3409,61560
3410,123757
3411,27197
3412,10468
3413,1359
3414,4967
3415,31776
3416,10557
3417,27745
3418,19214
3419,46686
3420,71402
3421,13776
3422,26291
3423,10784
3424,10242
3425,27857
3426,16347
3427,4825
3428,11654
3429,10518
3430,11977
3431,18041
3432,14736
3433,3536
3434,1443
3435,10424
3436,80677
3437,28971
3438,49096
3439,310431
3440,40562
3441,9456
3442,889
3443,10564
3444,15723
3445,19600
3446,125537
3447,452
3448,68170
3449,36234
3450,39283
3451,65460
3452,55667
3453,31978
3454,12476
3455,5241
3456,98
3457,21311
3458,47724
3459,11129
3461,117781
3462,1058
3463,37112
3464,42159
3465,16395
3466,50627
3467,5608
3468,38925
3469,13105
3470,22501
3471,5491
3472,10560
3473,19489
3474,19419
3475,23531
3476,10688
3477,17889
3478,18228
3479,80351
3480,18642
3481,205054
3482,39391
3483,18644
3484,31516
3485,45827
3486,5683
3487,113279
3488,2094
3489,14906
3490,16176
3491,52770
3492,12518
3493,10567
3494,10642
3495,9285
3496,10569
3497,21879
3498,98502
3499,21484
3500,24918
3501,955
3502,8584
3503,47295
3504,11332
3505,16093
3506,29372
3507,962
3508,5483
3509,21060
3510,30588
3511,668
3512,23518
3513,691
3514,31353
3515,44018
3516,698
3517,682
3518,28973
3519,28974
3520,40685
3521,22994
3522,40639
3523,499
3524,9600
3525,120077
3526,38006
3527,2768
3528,42002
3529,40365
3530,24920
3531,21
3532,10911
3533,10102
3534,30308
3535,38688
3536,26912
3537,26278
3538,26953
3539,26954
3540,26956
3541,26957
3542,26958
3543,26959
3544,26960
3545,80287
3546,6003
3547,23939
3548,46614
3549,11072
3550,23069
3551,21299
3552,38802
3553,13368
3554,985
3555,14002
3556,541
3557,21137
3558,36724
3559,938
3560,10648
3561,11368
3562,10875
3563,2075
3564,1551
3565,22500
3566,10246
3567,19698
3568,23919
3569,18835
3570,26554
3571,15239
3572,28165
3573,28169
3574,15762
3575,169
3576,865
3577,9663
3578,26889
3579,10128
3580,9659
3581,8810
3582,9355
3583,1727
3584,635
3585,10068
3586,11495
3587,11428
3588,10117
3589,35936
3590,25562
3591,51763
3592,73079
3593,38921
3594,35463
3595,9679
3596,24587
3597,51333
3598,17771
3599,31610
3600,60005
3601,10264
3602,31657
3603,29204
3604,17814
3605,11879
3606,21128
3607,482
3608,592
3609,31593
3610,12611
3611,14328
3612,32047
3613,9040
3614,25364
3615,43002
3616,5121
3617,195
3618,6978
3619,3133
3620,643
3621,10571
3622,479
3623,7450
3624,31023
3625,25636
3626,41160
3627,47439
3629,7443
3630,2123
3631,2024
3632,17711
3633,2133
3634,29946
3635,25993
3636,28774
3637,46929
3638,11598
3639,9702
3640,117026
3641,9873
3642,16820
3643,14864
3644,15379
3645,12764
3646,27352
3647,8348
3648,24099
3649,17897
3650,28050
3651,16094
3652,16096
3653,20343
3654,13757
3655,11822
3656,90980
3657,26270
3658,37744
3659,494
3660,493
3661,12706
3662,4244
3663,4247
3664,20770
3665,1050
3666,1052
3667,20540
3668,23655
3669,1788
3670,32275
3671,36657
3672,44490
3673,47585
3674,1448
3675,36047
3676,2655
3677,12599
3678,33828
3679,93
3680,9278
3681,90715
3682,59181
3683,22167
3684,18118
3685,11940
3686,24167
3687,10276
3688,19380
3689,13783
3690,11624
3691,15867
3692,11686
3693,29263
3694,46754
3695,18702
3696,11830
3697,16110
3698,12107
3699,10401
3700,32640
3701,10641
3702,6282
3703,9383
3704,5551
3705,277726
3706,43079
3707,27723
3708,2360
3709,28043
3710,33468
3711,21866
3712,33408
3713,11589
3714,15158
3715,16139
3716,16146
3717,26515
3718,11856
3719,13567
3720,10860
3721,8420
3722,18391
3723,20850
3724,39473
3725,27452
3726,77571
3727,38548
3728,20438
3729,274868
3730,2211
3731,46991
3732,201581
3733,10391
3734,14195
3735,15665
3736,45905
3737,10393
3738,18168
3739,8843
3740,10643
3741,23618
3742,117262
3743,30946
3744,37136
3745,37137
3746,23283
3747,3110
3748,14698
3749,11694
3750,47434
3751,39891
3752,76891
3753,9651
3754,26865
3755,11398
3756,161687
3757,26244
3758,1588
3759,287821
3760,19150
3761,25128
3762,18153
3763,30910
3764,41282
3765,12211
3766,137236
3767,9995
3768,1698
3769,10480
3770,80713
3771,10685
3772,1619
3773,786
3774,14805
3775,51179
3776,46119
3777,18074
3778,170767
3779,77332
3780,27665
3781,29015
3782,10562
3783,201724
3784,12212
3785,14629
3786,16
3787,13785
3788,34299
3789,15752
3790,22597
3791,19348
3792,10637
3793,9003
3794,9064
3795,11569
3796,10434
3797,26484
3798,39113
3799,38126
3800,53617
3801,469
3802,2160
3803,2161
3804,3073
3805,911
3806,10973
3807,34077
3808,10787
3809,43109
3810,43230
3811,15855
3812,9507
3813,27475
3814,27764
3815,27767
3816,40760
3817,40446
3818,24664
3819,21370
3820,20455
3821,10461
3822,1485
3823,1597
3824,641
3825,10687
3826,63956
3827,6521
3828,10763
3829,100975
3830,16888
3831,10383
3832,21142
3833,78140
3834,2134
3835,18801
3836,18498
3837,28605
3838,42797
3839,13465
3840,27033
3841,20367
3842,71
3843,1636
3844,10647
3845,19204
3846,13762
3847,12207
3848,11531
3849,24100
3850,10783
3851,47302
3852,4327
3853,4958
3854,9678
3855,11978
3856,8870
3857,77434
3858,14295
3859,681
3860,11372
3861,8452
3862,10862
3863,8871
3864,34045
3865,16340
3866,10481
3867,10867
3868,10876
3869,9741
3870,79920
3871,146
3872,11849
3873,11983
3874,11678
3875,2669
3876,20721
3877,2609
3878,12714
3879,92603
3880,708
3881,1857
3882,10673
3883,2604
3884,10132
3885,11064
3886,107
3887,40820
3888,37716
3889,392
3890,8859
3891,11688
3892,12509
3893,3981
3894,711
3895,2046
3896,5001
3897,8358
3898,5994
3899,25520
3900,1493
3901,25660
3902,134
3903,62677
3904,21991
3905,10577
3906,21355
3907,29122
3908,11973
3909,1900
3910,44853
3911,10873
3912,26719
3913,31583
3914,15739
3915,15413
3916,2623
3917,11209
3918,13715
3919,19108
3920,8043
3921,43258
3922,10655
3923,75490
3924,42261
3925,34794
3926,9989
3927,18828
3928,9816
3929,20637
3930,5955
3931,125498
3932,77825
3933,220976
3934,66599
3935,17474
3936,11191
3937,2613
3938,22021
3939,22048
3940,17006
3941,26333
3942,16723
3943,2018
3944,31768
3945,287991
3946,47595
3947,18856
3948,10499
3949,37949
3950,83500
3951,47943
3952,74340
3953,5709
3954,11215
3955,26477
3956,10937
3957,4639
3958,96
3959,90
3960,11028
3961,57240
3962,67307
